"","microbe","Comparison","deseq_LFC","deseq_padj","M2_coef","M2_padj","Num_not_zero"
"1","k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii","StatusTS",-4.31423724422916,0.862082569841738,-51.9205791250294,0.621036475048646,7
"2","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis","StatusTS",-1.38036090866798,0.288886921720539,-1967.69513351188,0.679693265811241,66
"3","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis","StatusTS",5.34373974759295,NA,85.4968219265241,0.758196547313057,12
"4","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum","StatusTS",-0.787683067067532,0.998379069771905,-349.095456964476,0.638310241603803,31
"5","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum","StatusTS",-5.5149800309135,NA,-113.143981000026,0.960956486926275,17
"6","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum","StatusTS",-0.506385431992079,0.998379069771905,-359.347055396,0.960956486926275,66
"7","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum","StatusTS",1.44574780271432,0.998379069771905,243.001237505269,0.746570817693902,48
"8","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens","StatusTS",-0.308641096365135,0.998379069771905,-319.125228152004,0.882718057011564,60
"9","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris","StatusTS",0.140324517335986,NA,1.62563478752939,0.932715840573666,26
"10","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens","StatusTS",-0.144811058466005,0.998379069771905,-21.6797978361701,0.819704089235604,58
"11","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus","StatusTS",-0.605430638160998,0.998379069771905,-51.1823485712945,0.597209340617415,59
"12","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta","StatusTS",-0.190364566287878,0.998379069771905,1.14352632243888,0.997992743698782,51
"13","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae","StatusTS",-0.46100148418785,0.998379069771905,-12.8837695937299,0.915358240448981,58
"14","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae","StatusTS",0.0232104216113873,0.998379069771905,48.5904847746302,0.951047507484213,45
"15","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus","StatusTS",-1.2525845409736,0.998379069771905,-59.9482954272506,0.826783246944457,20
"16","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei","StatusTS",-1.621055690409,0.998379069771905,-312.750091113067,0.75952734405348,33
"17","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii","StatusTS",1.45276725868718,0.998379069771905,218.160353257185,0.710468232340648,8
"18","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis","StatusTS",0.441163930954591,0.998379069771905,152.921352710085,0.826783246944457,14
"19","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis","StatusTS",-0.890082401535132,0.998379069771905,-761.28934191956,0.75952734405348,47
"20","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis","StatusTS",13.9533480056103,0.000196855748853633,-25.9420153737566,0.933199236243913,8
"21","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis","StatusTS",1.85812928711706,0.998379069771905,14.5907516668604,0.797859552202313,9
"22","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus","StatusTS",-0.272566705521306,0.998379069771905,-38.7528027582895,0.960956486926275,58
"23","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris","StatusTS",-1.25120413592389,NA,-142.654881817015,0.834992112998047,20
"24","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron","StatusTS",0.253241676452988,0.998379069771905,-17.1192631288079,0.948664623979939,30
"25","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis","StatusTS",-0.725539498785449,0.758297415347154,-569.724273371551,0.750457853876315,66
"26","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus","StatusTS",0.622071922542872,0.998379069771905,659.073465397852,0.699953488617682,65
"27","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens","StatusTS",-0.487111358511195,0.998379069771905,112.497343280527,0.923670069613833,39
"28","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis","StatusTS",0.00884209864638874,0.998379069771905,-15.3812930424219,0.960956486926275,28
"29","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_sp","StatusTS",-0.152587229176548,0.998379069771905,-6.10717795542081,0.890703104351619,17
"30","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus","StatusTS",-0.134153835727803,0.998379069771905,-8.38187294347607,0.960956486926275,38
"31","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri","StatusTS",15.9546718469896,NA,11.8706588206102,0.971804873890942,9
"32","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii","StatusTS",-0.238861421713042,0.998379069771905,0.393221819490121,0.997992743698782,49
"33","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus","StatusTS",-1.45000148636667,NA,8.35758509252863,0.890703104351619,12
"34","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis","StatusTS",0.00616360922822388,0.998379069771905,-30.853943599865,0.960956486926275,60
"35","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii","StatusTS",-0.0686221598014566,0.998379069771905,-17.9063714822325,0.882817600112985,37
"36","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis","StatusTS",0.517340186181185,0.998379069771905,119.258195112092,0.77565995041629,50
"37","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii","StatusTS",7.97576226009735,NA,-134.295251876551,0.858599575273384,8
"38","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae","StatusTS",0.391473236056954,0.998379069771905,10.803353116576,0.960956486926275,42
"39","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae","StatusTS",-1.86771915119146,0.998379069771905,-1.29729765395902,0.679693265811241,11
"40","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis","StatusTS",-1.59565304015514,0.998379069771905,-4.16443061375545,0.211073656848971,21
"41","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius","StatusTS",-0.46488405414971,0.998379069771905,-12.7905530065351,0.834134483267694,48
"42","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus","StatusTS",1.11631807206881,0.998379069771905,-10.5847061330451,0.960956486926275,24
"43","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Catabacteriaceae|g__Catabacter|s__Catabacter_hongkongensis","StatusTS",0.962734867852755,NA,-0.141294845125605,0.960956486926275,7
"44","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta","StatusTS",27.448695422374,1.5485994251884e-16,11.1691361561619,0.252593400328388,10
"45","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_disporicum","StatusTS",-0.0872339346840838,NA,-9.51216171679672,0.916713825726035,18
"46","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_167","StatusTS",4.18039978391233,0.700048064214508,2.68392151430692,0.915358240448981,15
"47","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_299","StatusTS",1.45501309661775,0.998379069771905,0.0920607261430518,0.997992743698782,7
"48","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_58","StatusTS",0.166039478933704,0.998379069771905,5.63835885557269,0.923670069613833,40
"49","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi","StatusTS",1.12694544792132,NA,-106.049356401613,0.826783246944457,20
"50","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens","StatusTS",1.85218026239132,0.998379069771905,10.4332525479418,0.33658138431715,11
"51","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus","StatusTS",3.49134650288723,0.998379069771905,0.803672278854505,0.915358240448981,13
"52","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus|s__Monoglobus_pectinilyticus","StatusTS",0.0380016577473276,0.998379069771905,465.751502024185,0.683710916120764,41
"53","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens","StatusTS",-2.6161623815929,0.53096269989425,-28.1883499080822,0.609923052665323,34
"54","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii","StatusTS",0.450588240395757,0.846939338786017,195.30692759532,0.879935050964449,66
"55","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus","StatusTS",0.490650679559025,0.998379069771905,23.0877467255453,0.857808030199056,45
"56","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_180","StatusTS",0.205093250484546,0.998379069771905,-12.6065095547569,0.923670069613833,14
"57","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251","StatusTS",-27.1067180056177,NA,3.362586505292,0.960956486926275,7
"58","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_274","StatusTS",1.25314053274728,0.998379069771905,18.9348259208186,0.797859552202313,17
"59","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38","StatusTS",-2.86530986317728,0.759503677139168,-9.98378795992575,0.286728047704013,22
"60","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum","StatusTS",-0.883451861297274,0.998379069771905,-55.8048458278048,0.638051641877873,32
"61","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus","StatusTS",0.207709848872531,0.998379069771905,958.493985663446,0.797859552202313,66
"62","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica","StatusTS",0.00411019784489294,0.998379069771905,5.4735397556946,0.960956486926275,20
"63","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum","StatusTS",0.261762939499913,0.998379069771905,-80.9975408343207,0.960956486926275,65
"64","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257","StatusTS",5.82891753466458,0.181939273634615,197.197516358669,0.621036475048646,16
"65","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae","StatusTS",1.20648951382492,0.184320175318184,869.197897176057,0.826783246944457,66
"66","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus","StatusTS",2.04081544361317,0.288886921720539,711.588417204626,0.750457853876315,52
"67","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques","StatusTS",0.117320549249231,0.998379069771905,59.709322915905,0.960956486926275,65
"68","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus","StatusTS",-0.715009092899911,0.998379069771905,-119.619140031653,0.608423855248174,54
"69","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes","StatusTS",-0.249811430959622,0.998379069771905,-138.76603900997,0.923670069613833,66
"70","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus","StatusTS",-0.0204806448360164,0.998379069771905,-19.6153841479593,0.960956486926275,43
"71","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans","StatusTS",-0.0474261710616048,0.998379069771905,-28.4522586319709,0.960956486926275,65
"72","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena","StatusTS",0.513193038935702,0.759503677139168,562.37677245692,0.826269540776522,66
"73","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis","StatusTS",24.1499858830214,NA,84.505441783934,0.826783246944457,9
"74","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi","StatusTS",-0.393172745366158,0.998379069771905,-8.40092199839064,0.884251106110019,23
"75","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans","StatusTS",0.34586736266434,0.998379069771905,1754.13620927251,0.683710916120764,66
"76","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae","StatusTS",14.1221537926215,9.96644390383848e-05,23.0798338794728,0.750457853876315,12
"77","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_scindens","StatusTS",5.17556028973331,NA,5.35426025117574,0.890703104351619,10
"78","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum","StatusTS",0.0214570058703419,0.998379069771905,5.87708566204201,0.882817600112985,17
"79","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale","StatusTS",-0.901421421514039,0.759503677139168,-763.039282458617,0.883947629234198,66
"80","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza","StatusTS",0.30307848361211,0.998379069771905,2.55650478894617,0.960956486926275,27
"81","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis","StatusTS",-0.580884616601979,0.998379069771905,-344.27055112869,0.797859552202313,60
"82","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis","StatusTS",-0.384695935683327,0.998379069771905,-201.32135152221,0.703756240780502,59
"83","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis","StatusTS",0.914366415948111,0.998379069771905,248.650099717386,0.855572183311255,43
"84","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans","StatusTS",0.252007583786627,0.998379069771905,30.4419117840196,0.948664623979939,52
"85","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_182","StatusTS",-0.367841361783585,0.998379069771905,32.643625869388,0.915358240448981,18
"86","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471","StatusTS",-0.394315697454287,NA,-14.9685459567912,0.819704089235604,32
"87","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis","StatusTS",1.95251782147439,0.998379069771905,37.1091929122946,0.786390644111488,23
"88","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis","StatusTS",2.23920811576517,0.998379069771905,2.41344858892771,0.826269540776522,10
"89","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20","StatusTS",-0.526722104178491,0.998379069771905,-8.37118689436827,0.826783246944457,45
"90","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_CAG_241","StatusTS",-1.13191458047313,0.998379069771905,-14.0570231866781,0.726871348468687,28
"91","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii","StatusTS",0.690859928988092,0.998379069771905,10.7993980775581,0.939895828107334,45
"92","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_ilealis","StatusTS",8.19961244793162,NA,-0.0536500198411181,0.960956486926275,13
"93","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens","StatusTS",0.025478063927226,0.998379069771905,25.8322838079567,0.809117936112519,51
"94","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250","StatusTS",-1.77746635994227,0.998379069771905,-1.59134480964035,0.916713825726035,16
"95","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis","StatusTS",1.6208516531364,0.998379069771905,8.73771516877,0.750457853876315,23
"96","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii","StatusTS",-0.263486160762267,0.998379069771905,-383.49896874854,0.826783246944457,66
"97","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii","StatusTS",2.21350003399418,0.288886921720539,106.811470460897,0.16094382297225,46
"98","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis","StatusTS",-0.186480797188873,0.998379069771905,-7.68832334371561,0.923670069613833,58
"99","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum","StatusTS",-0.0942317870459584,0.998379069771905,-8.14852921611479,0.956024997844177,46
"100","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum","StatusTS",-1.01886490189456,0.998379069771905,-49.1099802245015,0.826269540776522,34
"101","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans","StatusTS",-1.52818391750619,0.998379069771905,-150.596655294202,0.621036475048646,39
"102","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii","StatusTS",0.0246567293637377,0.998379069771905,-218.622252689106,0.857808030199056,62
"103","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus","StatusTS",-1.95485808668377,NA,-4.95630209260333,0.747280812984394,17
"104","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris","StatusTS",1.3014310439377,0.998379069771905,160.727402115198,0.826783246944457,41
